season_id,match_id,division,stage,week,player_a,player_b,score,winner,video_count,view_peak,view_total,view_median,view_multiplier_peak,views_percentile_peak,views_z_score_peak,view_expected_peak,view_trend_multiplier_peak,views_trend_percentile_peak,views_trend_z_score_peak,view_expected_total,view_trend_multiplier_match,views_trend_percentile_match,views_trend_z_score_match,views_total_percentile_match,like_peak,comment_peak,engagement_rate_peak,engagement_multiplier_peak,engagement_percentile_peak,engagement_z_score_peak,peak_perspective,both_sides_spiked,close_match,playoff_match,highlight_score,highlight_reasons,video_urls,source_urls,stats_fetched_at
season_002,season_002_schedule_0304,Liga 2,regular_season,12. Spieltag - Mittwoch der 03.06.2015 [12:00 -18:00],Shizumania,LucarioLP,0 - 3,LucarioLP,1,430,430,430,0.99,0.44,-0.03,560.6,0.77,0.14,-1.36,560.6,0.77,0.09,-1.93,0.05,32,25,190.7,1.93,1,2.35,LucarioLP,0,0,0,8.03,nur eine Quelle (-15%); Engagement-Ausreißer 1.9x,https://www.youtube.com/watch?v=q3XYrNjXl6Q,https://www.youtube.com/watch?v=q3XYrNjXl6Q;https://www.youtube.com/user/LetsPlayLucario;https://docs.google.com/spreadsheets/d/1Jc6mBqbU8wYKfz3WxfpxsWbj_6xaZB6OmoCRPGzGJLM/edit#gid=0,2026-06-19T11:59:12Z
season_001,season_001_schedule_0008,Regular Season,regular_season,18. Spieltag – Sonntag der 18.01.2015 [12:00 -17:00],Raizor,Morbolth,0 - 0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
season_001,season_001_schedule_0015,Regular Season,regular_season,12. Spieltag – Sonntag der 07.12.2014 [12:00 -17:00],FanmadeLetsPlay,Shiro,1 - 0,FanmadeLetsPlay,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
season_001,season_001_schedule_0033,Regular Season,regular_season,2. Spieltag - Sonntag der 21.09.2014 [12:00 -17:00],PokemonFakten,DiaSwordPlay,0 - 1,DiaSwordPlay,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
season_001,season_001_schedule_0036,Regular Season,regular_season,19. Spieltag – Sonntag der 25.01.2015 [12:00 -17:00],Silva,Morbolth,0 - 0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
season_001,season_001_schedule_0041,Regular Season,regular_season,2. Spieltag - Sonntag der 21.09.2014 [12:00 -17:00],Morbolth,Shiro,0 - 1,Shiro,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
season_001,season_001_schedule_0070,Regular Season,regular_season,9. Spieltag - Sonntag der 09.11.2014 [12:00 -17:00],Art'n'Gaming,PokemonFakten,1 - 0,Art'n'Gaming,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
season_001,season_001_schedule_0081,Regular Season,regular_season,15. Spieltag – Sonntag der 28.12.2014 [12:00 -17:00],Morbolth,Cabgolord,0 - 0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
season_001,season_001_schedule_0094,Regular Season,regular_season,5. Spieltag - Sonntag der 12.10.2014 [12:00 -17:00],Morbolth,PokemonFakten,0 - 0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
season_001,season_001_schedule_0096,Regular Season,regular_season,16. Spieltag – Sonntag der 04.01.2015 [12:00 -17:00],Morbolth,FanmadeLetsPlay,0 - 0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
season_001,season_001_schedule_0110,Regular Season,regular_season,17. Spieltag – Sonntag der 11.01.2015 [12:00 -17:00],SurskitTV,Morbolth,0 - 0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
season_002,season_002_schedule_0066,Regular Season,regular_season,10. Spieltag - Sonntag der 17.05.2015 [12:00 -18:00],DirtyD64,Scherany,0 - 1,Scherany,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,
season_002,season_002_schedule_0136,Regular Season,regular_season,25. Spieltag - Sonntag der 06.09.2015 [12:00 -18:00],Kuchenjaeger,Shiro,0 - 1,Shiro,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,
season_002,season_002_schedule_0149,Regular Season,regular_season,6. Spieltag - Sonntag der 19.04.2015 [12:00 -18:00],Kuchenjaeger,DirtyD64,0 - 1,DirtyD64,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,
season_002,season_002_schedule_0164,Regular Season,regular_season,26. Spieltag - Sonntag der 13.09.2015 [12:00 -18:00],Oktopaul,DirtyD64,1 - 0,Oktopaul,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,
season_002,season_002_schedule_0166,Regular Season,regular_season,13. Spieltag - Sonntag der 07.06.2015 [12:00 -18:00],Shiro,SteveParker,2 - 1,Shiro,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,
season_002,season_002_schedule_0175,Regular Season,regular_season,7. Spieltag - Sonntag der 26.04.2015 [12:00 -18:00],Art'n'Gaming,Kuchenjaeger,1 - 0,Art'n'Gaming,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,
season_002,season_002_schedule_0192,Liga 2,regular_season,8. Spieltag - Mittwoch der 06.05.2015 [12:00 -18:00],WolvX,Shizumania,0 - 1,Shizumania,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/1Jc6mBqbU8wYKfz3WxfpxsWbj_6xaZB6OmoCRPGzGJLM/edit#gid=0,
season_002,season_002_schedule_0228,Liga 2,regular_season,9. Spieltag - Mittwoch der 13.05.2015 [12:00 -18:00],Parsifani,Raikani,1 - 0,Parsifani,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/1Jc6mBqbU8wYKfz3WxfpxsWbj_6xaZB6OmoCRPGzGJLM/edit#gid=0,
season_002,season_002_schedule_0230,Liga 2,regular_season,22. Spieltag - Mittwoch der 19.08.2015  [12:00 -18:00],Parsifani,Raikani,0 - 1,Raikani,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/1Jc6mBqbU8wYKfz3WxfpxsWbj_6xaZB6OmoCRPGzGJLM/edit#gid=0,
season_002,season_002_schedule_0231,Liga 2,regular_season,2. Spieltag - Mittwoch der 25.03.2015 [12:00 -18:00],Pentaplayer,Shizumania,0 - 1,Shizumania,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/1Jc6mBqbU8wYKfz3WxfpxsWbj_6xaZB6OmoCRPGzGJLM/edit#gid=0,
season_002,season_002_schedule_0233,Liga 2,regular_season,15. Spieltag - Mittwoch der 01.07.2015 [12:00 -18:00],Pentaplayer,Shizumania,1 - 0,Pentaplayer,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/1Jc6mBqbU8wYKfz3WxfpxsWbj_6xaZB6OmoCRPGzGJLM/edit#gid=0,
season_002,season_002_schedule_0260,Liga 2,regular_season,10. Spieltag - Mittwoch der 20.05.2015 [12:00 -18:00],PokeBree,Parsifani,0 - 1,Parsifani,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/1Jc6mBqbU8wYKfz3WxfpxsWbj_6xaZB6OmoCRPGzGJLM/edit#gid=0,
season_002,season_002_schedule_0296,Liga 2,regular_season,12. Spieltag - Mittwoch der 03.06.2015 [12:00 -18:00],Zant,LetsKayze,0 - 1,LetsKayze,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/1Jc6mBqbU8wYKfz3WxfpxsWbj_6xaZB6OmoCRPGzGJLM/edit#gid=0,
season_002,season_002_schedule_0305,Liga 2,regular_season,18. Spieltag - Mittwoch der 22.07.2015 [12:00 -18:00],Domibri,PentaPlayer,0 - 1,PentaPlayer,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/1Jc6mBqbU8wYKfz3WxfpxsWbj_6xaZB6OmoCRPGzGJLM/edit#gid=0,
season_002,season_002_schedule_0326,Liga 2,regular_season,26. Spieltag - Mittwoch der 16.09.2015 [12:00 -18:00],Raikani,Zant,1 - 0,Raikani,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/1Jc6mBqbU8wYKfz3WxfpxsWbj_6xaZB6OmoCRPGzGJLM/edit#gid=0,
season_003,season_003_schedule_0012,Regular Season,regular_season,21. Spieltag - Sonntag der 26.06.2016,Parsifani,Shiro,0 - 1,Shiro,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,
season_003,season_003_schedule_0022,Regular Season,regular_season,8. Spieltag - Sonntag der 20.03.2016,Art'n'Gaming,Oktopaul,1 - 0,Art'n'Gaming,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,
season_003,season_003_schedule_0034,Regular Season,regular_season,9. Spieltag - Sonntag der 27.03.2016,Oktopaul,LucarioLP,1 - 0,Oktopaul,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,
season_003,season_003_schedule_0100,Regular Season,regular_season,24. Spieltag - Sonntag der 17.07.2016,Art'n'Gaming,Shiro,0 - 1,Shiro,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,
season_003,season_003_schedule_0190,Regular Season,regular_season,21. Spieltag - Mittwoch der 29.06.2016,Pyromanix,DiaSwordPlay,0 - 0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,
season_003,season_003_schedule_0199,Regular Season,regular_season,1. Spieltag - Mittwoch der 03.02.2016,Shiro,DiaSwordPlay,1 - 0,Shiro,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,
season_003,season_003_schedule_0205,Regular Season,regular_season,14. Spieltag - Mittwoch der 11.05.2016,Burakio,Scarlet,0 - 1,Scarlet,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,
season_003,season_003_schedule_0247,Regular Season,regular_season,3. Spieltag - Mittwoch der 17.02.2016,MeLevies,PokeBree,0 - 1,PokeBree,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,
season_003,season_003_schedule_0264,Regular Season,regular_season,10. Spieltag - Mittwoch der 06.04.2016,Shiro,Burakio,1 - 0,Shiro,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,
season_003,season_003_schedule_0269,Regular Season,regular_season,17. Spieltag - Mittwoch der 01.06.2016,Scarlet,LetsKayze,0 - 1,LetsKayze,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,
season_003,season_003_schedule_0283,Regular Season,regular_season,4. Spieltag - Mittwoch der 24.02.2016,PokeBree,Shiro,0 - 1,Shiro,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,
season_003,season_003_schedule_0296,Regular Season,regular_season,12. Spieltag - Mittwoch der 20.04.2016,PokeBree,LetsKayze,1 - 0,PokeBree,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,
season_003,season_003_schedule_0298,Regular Season,regular_season,25. Spieltag - Mittwoch der 27.07.2016,PokeBree,PokéKnight,1 - 0,PokeBree,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,
season_003,season_003_schedule_0321,Regular Season,regular_season,18. Spieltag - Mittwoch der 08.06.2016,Scarlet,DiaSwordPlay,0 - 1,DiaSwordPlay,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,
season_003,season_003_schedule_0325,Regular Season,regular_season,19. Spieltag - Mittwoch der 15.06.2016,DiaSwordPlay,LetsKayze,0 - 1,LetsKayze,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,
season_003,season_003_schedule_0351,Regular Season,regular_season,7. Spieltag - Mittwoch der 16.03.2016,LetsKayze,MeLevies,0 - 1,MeLevies,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,
season_003,season_003_schedule_0360,Regular Season,regular_season,20. Spieltag - Mittwoch der 22.06.2016,BraveBird,PokeBree,1 - 0,BraveBird,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,
season_004,season_004_schedule_0128,Regular Season,regular_season,17. Spieltag - Sonntag der 09.07.2017,Art'n'Gaming,MeLevies,1 - 0,Art'n'Gaming,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/1u8AORkPkqIxR4GblUqU5faeTfuuKGjKrllUxnnUdRz0/edit#gid=992181004,
season_010,season_010_schedule_0007,Regular Season,regular_season,Spieltag 1,Minetube,Pokgalaxy,1 - 0,Minetube,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,8,knapper Kampf,,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780,
season_004,season_004_schedule_0013,Regular Season,regular_season,1. Spieltag - Sonntag der 12.03.2017,Cabgolord,MeLevies,0 - 5,MeLevies,1,6826,6826,6826,2.28,1,4.31,8414.4,0.81,0.24,-0.85,8414.4,0.81,0.12,-1.49,0.71,210,24,37.8,0.66,0.05,-2.03,Cabgolord,0,0,0,7.98,nur eine Quelle (-15%),https://www.youtube.com/watch?v=A2eCgbgUtmw,https://www.youtube.com/watch?v=A2eCgbgUtmw;https://www.youtube.com/c/Cabgolord;https://www.youtube.com/channel/UCYdaMHNraDfWMxVTlrlnK6w;https://www.youtube.com/user/Cabgolord;https://docs.google.com/spreadsheets/d/1u8AORkPkqIxR4GblUqU5faeTfuuKGjKrllUxnnUdRz0/edit#gid=992181004,2026-06-19T11:59:12Z
season_002,season_002_schedule_0006,Regular Season,regular_season,8. Spieltag - Sonntag der 03.05.2015 [12:00 -18:00],Cabgolord,Shiro,0 - 3,Shiro,1,585,585,585,1.09,0.62,0.2,553.7,1.06,0.73,0.6,553.7,1.06,0.73,0.58,0.08,28,6,68.38,0.85,0.35,-0.47,Cabgolord,0,0,0,7.94,nur eine Quelle (-15%),https://www.youtube.com/watch?v=hcWvbK1D2nU,https://www.youtube.com/watch?v=hcWvbK1D2nU;https://www.youtube.com/user/Fnupa;https://www.youtube.com/user/Fnupa/;https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,2026-06-19T11:59:12Z
season_001,season_001_schedule_0098,Regular Season,regular_season,11. Spieltag – Sonntag der 23.11.2014 [12:00 -17:00],Cabgolord,Shiro,0 - 1,Shiro,1,376,376,376,0.69,0.05,-1.35,476.2,0.79,0.14,-1.62,476.2,0.79,0.1,-1.71,0.04,23,5,87.77,1.14,0.76,0.38,Cabgolord,0,1,0,7.93,knapper Kampf; nur eine Quelle (-15%),https://www.youtube.com/watch?v=LS_aw62wDqQ,https://www.youtube.com/watch?v=LS_aw62wDqQ;https://www.youtube.com/user/Fnupa;https://www.youtube.com/user/Fnupa/;https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,2026-06-19T11:59:12Z
season_001,season_001_schedule_0022,Regular Season,regular_season,7. Spieltag - Sonntag der 26.10.2014 [12:00 -17:00],DaumenkinoLP,Cabgolord,3 - 0,DaumenkinoLP,2,648,1101,550.5,0.87,0.45,-0.31,723,0.9,0.29,-0.72,1264.9,0.87,0.2,-0.94,0.17,23,7,77.26,1,0.52,0,DaumenkinoLP,0,0,0,7.92,mehrere Perspektiven,https://www.youtube.com/watch?v=X3g5ipEkBFU;https://www.youtube.com/watch?v=AXAHuKbgwjw,https://www.youtube.com/watch?v=X3g5ipEkBFU;https://www.youtube.com/user/Fnupa;https://www.youtube.com/user/Fnupa/;https://www.youtube.com/watch?v=AXAHuKbgwjw;https://www.youtube.com/c/DaumenkinoLP;https://www.youtube.com/user/TheHerbertLP;https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,2026-06-19T11:59:12Z
season_001,season_001_schedule_0092,Regular Season,regular_season,11. Spieltag – Sonntag der 23.11.2014 [12:00 -17:00],DiaSwordPlay,SurskitTV,0 - 6,SurskitTV,1,1049,1049,1049,0.73,0.21,-1,1252,0.84,0.23,-1.2,1252,0.84,0.15,-1.24,0.16,51,26,98.19,1.58,1,2.21,SurskitTV,0,0,0,7.91,nur eine Quelle (-15%); Engagement-Ausreißer 1.6x,https://www.youtube.com/watch?v=9aKj0QdT_jI,https://www.youtube.com/watch?v=9aKj0QdT_jI;https://www.youtube.com/user/SurskitTV;https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,2026-06-19T11:59:12Z
season_002,season_002_schedule_0212,Liga 2,regular_season,9. Spieltag - Mittwoch der 13.05.2015 [12:00 -18:00],Minetube,Zant,6 - 0,Minetube,1,189,189,189,1,0.5,-0.01,196.4,0.96,0.42,-0.2,196.4,0.96,0.44,-0.15,0.01,20,13,243.39,1.71,0.96,1.21,Minetube,0,0,0,7.88,nur eine Quelle (-15%); Engagement-Ausreißer 1.7x,https://www.youtube.com/watch?v=27HMj6k_4aM,https://www.youtube.com/watch?v=27HMj6k_4aM;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13;https://docs.google.com/spreadsheets/d/1Jc6mBqbU8wYKfz3WxfpxsWbj_6xaZB6OmoCRPGzGJLM/edit#gid=0,2026-06-19T11:59:12Z
season_002,season_002_schedule_0180,Regular Season,regular_season,20. Spieltag - Sonntag der 02.08.2015 [12:00 -18:00],Scherany,PresentLP,0 - 3,PresentLP,1,1576,1576,1576,0.76,0.12,-1.11,1577.4,1,0.56,0.12,1577.4,1,0.57,0.14,0.22,86,17,76.14,1.11,0.73,0.59,PresentLP,0,0,0,7.85,nur eine Quelle (-15%),https://www.youtube.com/watch?v=5UAKh5IbtvY,https://www.youtube.com/watch?v=5UAKh5IbtvY;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,2026-06-19T11:59:12Z
season_006,season_006_schedule_0080,Moon Conference,regular_season,7. Spieltag - Mittwoch der 29.05.2019,BelmontGabriel,Dauni,0 - 3,Dauni,2,1387,2351,1175.5,0.9,0.23,-0.4,1519.8,0.91,0.33,-0.58,3403.3,0.69,0.06,-2.75,0.31,68,7,78.84,1.06,0.62,0.34,BelmontGabriel,0,0,0,7.84,mehrere Perspektiven,https://www.youtube.com/watch?v=D3wGJZj3IuM;https://www.youtube.com/watch?v=Kq1X7Hr_hbQ,https://www.youtube.com/watch?v=D3wGJZj3IuM;https://www.youtube.com/user/BelmontGabriel;https://www.youtube.com/user/BelmontgabrielLP;https://www.youtube.com/watch?v=Kq1X7Hr_hbQ;https://www.youtube.com/user/TeamMauni;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1758213758,2026-06-19T11:59:12Z
season_001,season_001_manual_0022_fnupa_shiro,Regular Season,regular_season,22. Spieltag - Sonntag der 15.02.2015 [12:00 -17:00],Cabgolord,Shiro,,,1,424,424,424,0.78,0.14,-0.91,395.8,1.07,0.78,0.54,395.8,1.07,0.77,0.69,0.05,27,4,82.55,1.07,0.62,0.2,Cabgolord,0,0,0,7.79,nur eine Quelle (-15%),https://www.youtube.com/watch?v=yLHdH2LhfE0,https://www.youtube.com/watch?v=yLHdH2LhfE0;https://www.youtube.com/user/Fnupa;https://www.youtube.com/user/Fnupa/,2026-06-19T11:59:12Z
season_003,season_003_schedule_0191,Regular Season,regular_season,1. Spieltag - Mittwoch der 03.02.2016,Shizumania,KilluaSan,0 - 4,KilluaSan,2,1666,2530,1265,2.73,1,3.05,1139.3,0.76,0.15,-1.44,4246.5,0.6,0.03,-3.91,0.33,73,52,194.44,1.16,0.85,0.67,KilluaSan,0,0,0,7.71,mehrere Perspektiven,https://www.youtube.com/watch?v=lMuxhsiE7GQ;https://www.youtube.com/watch?v=GUFJUelKJLM,https://www.youtube.com/watch?v=lMuxhsiE7GQ;https://www.youtube.com/channel/UC8Pi0tMK7eWclD6iYnQ7zyw;https://www.youtube.com/watch?v=GUFJUelKJLM;https://www.youtube.com/user/Shizumania;https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,2026-06-19T11:59:12Z
